timestamp,sec,src_ip,dst_ip,protocol,pkt_size,pkts_in_sec,label
2025-11-25T10:46:20.811382Z,139,10.21.9.40,192.168.57.92,TCP,673,155,1
2025-11-25T10:46:20.798382Z,139,192.168.105.233,192.168.194.107,TCP,153,143,1
2025-11-25T10:46:21.227382Z,139,192.168.105.233,10.25.82.87,TCP,802,66,1
2025-11-25T10:46:20.708382Z,139,192.168.105.233,10.103.56.28,TCP,1300,103,1
2025-11-25T10:46:21.159382Z,139,192.168.105.233,10.0.0.1,TCP,1545,198,1
2025-11-25T10:46:21.620382Z,139,10.21.9.40,192.168.0.10,TCP,1687,189,1
2025-11-25T10:46:20.713382Z,139,10.21.9.40,10.0.0.2,TCP,141,67,1
2025-11-25T10:46:21.580382Z,139,10.21.9.40,192.168.0.10,TCP,731,81,1
2025-11-25T10:46:20.691382Z,139,192.168.105.233,192.168.0.11,TCP,1352,93,1
2025-11-25T10:46:21.026382Z,139,10.21.9.40,10.0.0.2,TCP,122,175,1
2025-11-25T10:46:21.493382Z,139,10.21.9.40,10.0.0.1,TCP,1209,53,1
2025-11-25T10:46:21.278382Z,139,192.168.105.233,192.168.0.10,TCP,499,117,1
2025-11-25T10:46:21.597382Z,139,192.168.105.233,192.168.49.4,TCP,837,28,1
2025-11-25T10:46:20.724382Z,139,10.21.9.40,10.0.0.1,TCP,382,174,1
2025-11-25T10:46:21.201382Z,139,10.21.9.40,10.0.0.2,TCP,795,194,1
2025-11-25T10:46:21.346382Z,139,192.168.105.233,192.168.0.11,TCP,896,89,1
2025-11-25T10:46:20.909382Z,139,192.168.105.233,192.168.178.178,TCP,977,20,1
2025-11-25T10:46:21.421382Z,139,10.21.9.40,10.0.0.1,TCP,920,161,1
2025-11-25T10:46:20.892382Z,139,192.168.105.233,192.168.0.11,TCP,902,153,1
2025-11-25T10:46:20.799382Z,139,192.168.105.233,192.168.0.11,TCP,1092,131,1
2025-11-25T10:46:21.044382Z,139,10.21.9.40,192.168.0.11,TCP,298,167,1
2025-11-25T10:46:21.414382Z,139,192.168.105.233,10.0.0.1,TCP,156,97,1
2025-11-25T10:46:20.820382Z,139,192.168.105.233,10.145.113.128,TCP,702,34,1
2025-11-25T10:46:21.096382Z,139,192.168.105.233,192.168.0.11,TCP,957,76,1
2025-11-25T10:46:21.243382Z,139,10.21.9.40,192.168.0.11,TCP,571,184,1
2025-11-25T10:46:21.624382Z,139,10.21.9.40,192.168.0.10,TCP,937,74,1
2025-11-25T10:46:21.525382Z,139,192.168.105.233,10.0.0.1,TCP,1207,40,1
2025-11-25T10:46:21.562382Z,139,10.21.9.40,10.136.129.120,TCP,101,34,1
2025-11-25T10:46:21.178382Z,139,10.21.9.40,10.0.0.2,TCP,534,36,1
2025-11-25T10:46:21.300382Z,139,10.21.9.40,192.168.0.11,TCP,1254,32,1
2025-11-25T10:46:21.337382Z,139,192.168.105.233,192.168.143.3,TCP,567,35,1
2025-11-25T10:46:20.717382Z,139,10.21.9.40,192.168.211.228,TCP,739,161,1
2025-11-25T10:46:21.504382Z,139,192.168.105.233,10.0.0.1,TCP,128,72,1
2025-11-25T10:46:21.033382Z,139,192.168.105.233,192.168.0.11,TCP,527,62,1
2025-11-25T10:46:21.198382Z,139,10.21.9.40,10.0.0.2,TCP,473,149,1
2025-11-25T10:46:21.855382Z,140,10.128.124.159,192.168.0.11,TCP,773,33,1
2025-11-25T10:46:22.271382Z,140,10.128.124.159,192.168.0.11,TCP,235,176,1
2025-11-25T10:46:22.093382Z,140,10.128.124.159,192.168.0.11,TCP,281,90,1
2025-11-25T10:46:22.146382Z,140,10.128.124.159,10.0.0.1,TCP,431,87,1
2025-11-25T10:46:21.828382Z,140,10.128.124.159,10.0.0.2,TCP,858,56,1
2025-11-25T10:46:22.160382Z,140,10.128.124.159,10.3.252.156,TCP,758,122,1
2025-11-25T10:46:22.568382Z,140,10.128.124.159,10.163.219.108,TCP,1443,54,1
2025-11-25T10:46:22.315382Z,140,10.128.124.159,192.168.219.47,TCP,274,175,1
2025-11-25T10:46:21.977382Z,140,10.128.124.159,192.168.168.173,TCP,78,135,1
2025-11-25T10:46:21.650382Z,140,10.128.124.159,10.31.216.162,TCP,123,88,1
2025-11-25T10:46:21.647382Z,140,10.128.124.159,192.168.0.11,TCP,358,118,1
2025-11-25T10:46:22.561382Z,140,10.128.124.159,192.168.185.69,TCP,76,159,1
2025-11-25T10:46:22.449382Z,140,10.128.124.159,10.0.0.2,TCP,845,162,1
2025-11-25T10:46:22.234382Z,140,10.128.124.159,10.0.0.1,TCP,385,105,1
2025-11-25T10:46:21.681382Z,140,10.128.124.159,10.0.0.2,TCP,110,69,1
2025-11-25T10:46:22.275382Z,140,10.128.124.159,10.194.172.50,TCP,160,147,1
2025-11-25T10:46:21.833382Z,140,10.128.124.159,10.0.0.1,TCP,413,101,1
2025-11-25T10:46:22.000382Z,140,10.128.124.159,192.168.0.11,TCP,577,134,1
2025-11-25T10:46:21.976382Z,140,10.128.124.159,10.0.0.2,TCP,499,114,1
2025-11-25T10:46:22.257382Z,140,10.128.124.159,10.0.0.2,TCP,1193,184,1
2025-11-25T10:46:22.044382Z,140,10.128.124.159,10.0.0.1,TCP,776,189,1
2025-11-25T10:46:22.015382Z,140,10.128.124.159,192.168.0.10,TCP,1650,123,1
2025-11-25T10:46:21.913382Z,140,10.128.124.159,192.168.0.10,TCP,130,62,1
2025-11-25T10:46:21.682382Z,140,10.128.124.159,192.168.4.182,TCP,209,161,1
2025-11-25T10:46:21.679382Z,140,10.128.124.159,192.168.0.11,TCP,343,107,1
2025-11-25T10:46:22.214382Z,140,10.128.124.159,192.168.183.4,TCP,1072,91,1
2025-11-25T10:46:22.197382Z,140,10.128.124.159,10.29.195.108,TCP,1207,181,1
2025-11-25T10:46:21.811382Z,140,10.128.124.159,10.149.220.48,TCP,564,165,1
2025-11-25T10:46:22.510382Z,140,10.128.124.159,192.168.0.10,TCP,1352,83,1
2025-11-25T10:46:22.016382Z,140,10.128.124.159,10.0.0.2,TCP,1039,79,1
2025-11-25T10:46:22.295382Z,140,10.128.124.159,10.0.0.1,TCP,98,189,1
2025-11-25T10:46:22.078382Z,140,10.128.124.159,10.0.0.2,TCP,633,191,1
2025-11-25T10:46:22.369382Z,140,10.128.124.159,192.168.0.10,TCP,316,50,1
2025-11-25T10:46:21.963382Z,140,10.128.124.159,192.168.0.10,TCP,167,85,1
2025-11-25T10:46:22.447382Z,140,10.128.124.159,192.168.0.10,TCP,1289,131,1
2025-11-25T10:46:21.965382Z,140,10.128.124.159,192.168.138.37,TCP,378,160,1
2025-11-25T10:46:21.995382Z,140,10.128.124.159,192.168.231.3,TCP,950,90,1
2025-11-25T10:46:22.386382Z,140,10.128.124.159,10.0.0.1,TCP,1191,132,1
2025-11-25T10:46:22.465382Z,140,10.128.124.159,10.20.230.55,TCP,1130,92,1
2025-11-25T10:46:21.664382Z,140,10.128.124.159,10.0.0.1,TCP,1296,147,1
2025-11-25T10:46:21.836382Z,140,10.128.124.159,10.70.13.112,TCP,210,22,1
2025-11-25T10:46:22.029382Z,140,10.128.124.159,192.168.178.12,TCP,827,50,1
2025-11-25T10:46:21.780382Z,140,10.128.124.159,192.168.0.10,TCP,698,50,1
2025-11-25T10:46:21.803382Z,140,10.128.124.159,192.168.0.10,TCP,1071,156,1
2025-11-25T10:46:22.620382Z,140,10.128.124.159,192.168.0.10,TCP,177,145,1
2025-11-25T10:46:22.450382Z,140,10.128.124.159,10.110.148.1,TCP,639,113,1
2025-11-25T10:46:22.427382Z,140,10.128.124.159,192.168.0.11,TCP,75,188,1
2025-11-25T10:46:21.754382Z,140,10.128.124.159,192.168.0.11,TCP,1449,43,1
2025-11-25T10:46:22.296382Z,140,10.128.124.159,10.0.0.1,TCP,805,148,1
2025-11-25T10:46:21.831382Z,140,10.128.124.159,10.157.79.147,TCP,445,151,1
2025-11-25T10:46:22.563382Z,140,10.128.124.159,10.0.0.1,TCP,610,60,1
2025-11-25T10:46:21.929382Z,140,10.128.124.159,10.0.0.2,TCP,510,103,1
2025-11-25T10:46:21.707382Z,140,10.128.124.159,10.0.0.2,TCP,455,99,1
2025-11-25T10:46:22.583382Z,140,10.128.124.159,192.168.0.11,TCP,839,179,1
2025-11-25T10:46:21.756382Z,140,10.128.124.159,192.168.0.11,TCP,381,182,1
2025-11-25T10:46:22.464382Z,140,10.128.124.159,192.168.77.251,TCP,77,80,1
2025-11-25T10:46:21.885382Z,140,10.128.124.159,10.0.0.1,TCP,1231,192,1
2025-11-25T10:46:22.603382Z,140,10.128.124.159,10.0.0.2,TCP,317,166,1
2025-11-25T10:46:22.266382Z,140,10.128.124.159,10.0.0.1,TCP,981,195,1
2025-11-25T10:46:22.261382Z,140,10.128.124.159,192.168.0.10,TCP,1251,181,1
2025-11-25T10:46:21.629382Z,140,10.128.124.159,192.168.119.135,TCP,823,167,1
2025-11-25T10:46:22.029382Z,140,10.128.124.159,192.168.0.11,TCP,1480,172,1
2025-11-25T10:46:22.485382Z,140,10.128.124.159,10.0.0.1,TCP,1324,180,1
2025-11-25T10:46:22.551382Z,140,10.128.124.159,192.168.0.10,TCP,509,174,1
2025-11-25T10:46:21.969382Z,140,10.128.124.159,10.159.230.171,TCP,351,61,1
2025-11-25T10:46:21.741382Z,140,10.128.124.159,192.168.83.79,TCP,426,70,1
2025-11-25T10:46:21.729382Z,140,10.128.124.159,10.13.85.182,TCP,1180,130,1
2025-11-25T10:46:22.597382Z,140,10.128.124.159,10.189.163.242,TCP,262,68,1
2025-11-25T10:46:22.169382Z,140,10.128.124.159,10.0.0.1,TCP,1206,170,1
2025-11-25T10:46:22.502382Z,140,10.128.124.159,10.0.0.2,TCP,666,69,1
2025-11-25T10:46:22.103382Z,140,10.128.124.159,10.107.29.247,TCP,1056,33,1
2025-11-25T10:46:22.418382Z,140,10.128.124.159,10.0.0.2,TCP,557,123,1
2025-11-25T10:46:22.588382Z,140,10.128.124.159,192.168.176.237,TCP,665,115,1
2025-11-25T10:46:22.272382Z,140,10.128.124.159,10.6.104.223,TCP,1178,65,1
2025-11-25T10:46:22.195382Z,140,10.128.124.159,10.0.0.2,TCP,1130,86,1
2025-11-25T10:46:22.181382Z,140,10.128.124.159,10.0.0.2,TCP,1397,42,1
2025-11-25T10:46:22.448382Z,140,10.128.124.159,10.153.91.138,TCP,459,101,1
2025-11-25T10:46:21.696382Z,140,10.128.124.159,10.0.0.1,TCP,343,192,1
2025-11-25T10:46:22.127382Z,140,10.128.124.159,10.117.92.31,TCP,530,59,1
2025-11-25T10:46:22.340382Z,140,10.128.124.159,10.224.175.250,TCP,583,190,1
2025-11-25T10:46:22.267382Z,140,10.128.124.159,10.0.0.1,TCP,141,150,1
2025-11-25T10:46:22.595382Z,140,10.128.124.159,192.168.0.10,TCP,612,116,1
2025-11-25T10:46:21.713382Z,140,10.128.124.159,192.168.0.10,TCP,142,85,1
2025-11-25T10:46:21.917382Z,140,10.128.124.159,192.168.116.223,TCP,265,34,1
2025-11-25T10:46:22.617382Z,140,10.128.124.159,10.0.0.1,TCP,1197,152,1
2025-11-25T10:46:22.573382Z,140,10.128.124.159,10.0.0.2,TCP,1230,165,1
2025-11-25T10:46:21.641382Z,140,10.128.124.159,192.168.0.11,TCP,1039,40,1
2025-11-25T10:46:21.980382Z,140,10.128.124.159,10.0.0.1,TCP,813,96,1
2025-11-25T10:46:22.566382Z,140,10.128.124.159,192.168.0.10,TCP,66,100,1
2025-11-25T10:46:22.202382Z,140,10.128.124.159,10.0.0.1,TCP,461,123,1
2025-11-25T10:46:22.512382Z,140,10.128.124.159,10.82.245.186,TCP,827,113,1
2025-11-25T10:46:22.094382Z,140,10.128.124.159,192.168.0.11,TCP,1028,159,1
2025-11-25T10:46:22.146382Z,140,10.128.124.159,10.0.0.2,TCP,357,127,1
2025-11-25T10:46:22.345382Z,140,10.128.124.159,10.0.0.1,TCP,104,144,1
2025-11-25T10:46:21.721382Z,140,10.128.124.159,192.168.0.11,TCP,1202,31,1
2025-11-25T10:46:21.840382Z,140,10.128.124.159,192.168.76.179,TCP,382,129,1
2025-11-25T10:46:22.387382Z,140,10.128.124.159,10.0.0.1,TCP,392,101,1
2025-11-25T10:46:21.745382Z,140,10.128.124.159,10.0.0.2,TCP,901,94,1
2025-11-25T10:46:22.055382Z,140,10.128.124.159,192.168.63.95,TCP,328,82,1
2025-11-25T10:46:22.540382Z,140,10.128.124.159,192.168.34.60,TCP,424,130,1
2025-11-25T10:46:21.726382Z,140,10.128.124.159,192.168.23.156,TCP,510,139,1
2025-11-25T10:46:21.662382Z,140,10.128.124.159,192.168.72.125,TCP,1447,122,1
2025-11-25T10:46:22.379382Z,140,10.128.124.159,192.168.0.11,TCP,848,81,1
2025-11-25T10:46:21.753382Z,140,10.128.124.159,192.168.0.11,TCP,1177,39,1
2025-11-25T10:46:22.574382Z,140,10.128.124.159,10.127.230.155,TCP,642,72,1
2025-11-25T10:46:22.502382Z,140,10.128.124.159,192.168.0.11,TCP,133,84,1
2025-11-25T10:46:22.252382Z,140,10.128.124.159,192.168.47.147,TCP,772,159,1
2025-11-25T10:46:22.111382Z,140,10.128.124.159,192.168.0.11,TCP,388,194,1
2025-11-25T10:46:22.398382Z,140,10.128.124.159,10.241.203.177,TCP,138,74,1
2025-11-25T10:46:21.711382Z,140,10.128.124.159,192.168.165.173,TCP,1432,116,1
2025-11-25T10:46:22.327382Z,140,10.128.124.159,192.168.0.10,TCP,1309,136,1
2025-11-25T10:46:22.562382Z,140,10.128.124.159,192.168.0.10,TCP,190,112,1
2025-11-25T10:46:21.751382Z,140,10.128.124.159,10.0.0.2,TCP,92,124,1
2025-11-25T10:46:22.444382Z,140,10.128.124.159,10.0.0.1,TCP,961,72,1
2025-11-25T10:46:21.853382Z,140,10.128.124.159,10.0.0.2,TCP,127,152,1
2025-11-25T10:46:21.876382Z,140,10.128.124.159,10.0.0.1,TCP,333,170,1
2025-11-25T10:46:21.860382Z,140,10.128.124.159,192.168.0.11,TCP,301,186,1
2025-11-25T10:46:21.633382Z,140,10.128.124.159,10.0.0.1,TCP,1412,39,1
2025-11-25T10:46:21.807382Z,140,10.128.124.159,192.168.146.251,TCP,1284,161,1
2025-11-25T10:46:22.013382Z,140,10.128.124.159,10.0.0.2,TCP,630,108,1
2025-11-25T10:46:21.932382Z,140,10.128.124.159,192.168.0.11,TCP,1057,105,1
2025-11-25T10:46:21.744382Z,140,10.128.124.159,192.168.60.26,TCP,1303,22,1
2025-11-25T10:46:22.521382Z,140,10.128.124.159,192.168.0.11,TCP,121,136,1
2025-11-25T10:46:22.038382Z,140,10.128.124.159,192.168.0.11,TCP,474,198,1
2025-11-25T10:46:22.486382Z,140,10.128.124.159,10.0.0.2,TCP,1061,82,1
2025-11-25T10:46:21.890382Z,140,10.128.124.159,10.0.0.1,TCP,1659,109,1
2025-11-25T10:46:21.922382Z,140,10.128.124.159,10.0.0.1,TCP,1306,184,1
2025-11-25T10:46:22.290382Z,140,10.128.124.159,192.168.0.10,TCP,176,158,1
2025-11-25T10:46:22.083382Z,140,10.128.124.159,192.168.19.91,TCP,989,62,1
2025-11-25T10:46:22.603382Z,140,10.128.124.159,10.0.0.1,TCP,163,189,1
2025-11-25T10:46:21.842382Z,140,10.128.124.159,10.211.133.75,TCP,1422,153,1
2025-11-25T10:46:21.870382Z,140,10.128.124.159,10.0.0.1,TCP,305,96,1
2025-11-25T10:46:21.745382Z,140,10.128.124.159,192.168.0.10,TCP,1342,45,1
2025-11-25T10:46:21.772382Z,140,10.128.124.159,10.125.139.57,TCP,1576,95,1
2025-11-25T10:46:21.727382Z,140,10.128.124.159,10.0.0.2,TCP,335,82,1
2025-11-25T10:46:21.949382Z,140,10.128.124.159,192.168.0.10,TCP,441,100,1
2025-11-25T10:46:22.398382Z,140,10.128.124.159,10.0.0.1,TCP,1387,190,1
2025-11-25T10:46:21.627382Z,140,10.128.124.159,10.186.56.149,TCP,1331,55,1
2025-11-25T10:46:21.961382Z,140,10.128.124.159,10.0.0.2,TCP,149,164,1
2025-11-25T10:46:22.184382Z,140,10.128.124.159,10.10.188.189,TCP,1169,150,1
2025-11-25T10:46:21.996382Z,140,10.128.124.159,192.168.0.11,TCP,1218,25,1
2025-11-25T10:46:21.905382Z,140,10.128.124.159,192.168.69.111,TCP,845,33,1
2025-11-25T10:46:22.456382Z,140,10.128.124.159,10.120.10.114,TCP,1022,106,1
2025-11-25T10:46:21.882382Z,140,10.128.124.159,192.168.65.60,TCP,454,173,1
2025-11-25T10:46:22.475382Z,140,10.128.124.159,10.182.237.32,TCP,485,167,1
2025-11-25T10:46:22.028382Z,140,10.128.124.159,10.0.0.1,TCP,961,149,1
2025-11-25T10:46:21.946382Z,140,10.128.124.159,10.0.0.2,TCP,573,58,1
2025-11-25T10:46:21.925382Z,140,10.128.124.159,10.0.0.2,TCP,766,35,1
2025-11-25T10:46:22.174382Z,140,10.128.124.159,192.168.0.11,TCP,1342,22,1
2025-11-25T10:46:21.704382Z,140,10.128.124.159,10.135.175.51,TCP,639,196,1
2025-11-25T10:46:22.512382Z,140,10.128.124.159,10.0.0.2,TCP,647,76,1
2025-11-25T10:46:21.648382Z,140,10.128.124.159,10.0.0.1,TCP,802,182,1
2025-11-25T10:46:22.382382Z,140,10.128.124.159,10.0.0.1,TCP,876,154,1
2025-11-25T10:46:22.077382Z,140,10.128.124.159,10.0.0.1,TCP,183,122,1
2025-11-25T10:46:21.893382Z,140,10.128.124.159,10.212.198.206,TCP,817,191,1
2025-11-25T10:46:22.429382Z,140,10.128.124.159,192.168.0.10,TCP,787,186,1
2025-11-25T10:46:22.115382Z,140,10.128.124.159,192.168.54.18,TCP,743,197,1
2025-11-25T10:46:22.194382Z,140,10.128.124.159,10.0.0.2,TCP,625,62,1
2025-11-25T10:46:22.156382Z,140,10.128.124.159,192.168.0.11,TCP,177,117,1
2025-11-25T10:46:22.491382Z,140,10.128.124.159,192.168.247.97,TCP,113,70,1
2025-11-25T10:46:22.379382Z,140,10.128.124.159,10.93.38.148,TCP,645,35,1
2025-11-25T10:46:22.131382Z,140,10.128.124.159,192.168.0.10,TCP,729,195,1
2025-11-25T10:46:21.975382Z,140,10.128.124.159,10.136.239.132,TCP,1148,100,1
2025-11-25T10:46:22.496382Z,140,10.128.124.159,10.0.0.1,TCP,1308,192,1
2025-11-25T10:46:21.674382Z,140,10.128.124.159,192.168.0.10,TCP,514,55,1
2025-11-25T10:46:21.735382Z,140,10.128.124.159,192.168.142.1,TCP,1486,27,1
2025-11-25T10:46:22.079382Z,140,10.128.124.159,10.160.123.67,TCP,792,196,1
2025-11-25T10:46:22.374382Z,140,10.128.124.159,10.4.150.37,TCP,544,189,1
2025-11-25T10:46:22.261382Z,140,10.128.124.159,192.168.0.10,TCP,1051,70,1
2025-11-25T10:46:21.855382Z,140,10.128.124.159,192.168.0.10,TCP,1177,88,1
2025-11-25T10:46:21.938382Z,140,10.128.124.159,10.0.0.1,TCP,1043,155,1
2025-11-25T10:46:21.931382Z,140,10.128.124.159,10.0.0.2,TCP,618,43,1
2025-11-25T10:46:21.761382Z,140,10.128.124.159,10.105.81.249,TCP,310,61,1
2025-11-25T10:46:22.485382Z,140,10.128.124.159,192.168.0.11,TCP,240,138,1
2025-11-25T10:46:22.488382Z,140,10.128.124.159,10.0.0.2,TCP,707,151,1
2025-11-25T10:46:21.903382Z,140,10.128.124.159,192.168.0.11,TCP,478,194,1
2025-11-25T10:46:21.910382Z,140,10.128.124.159,192.168.0.57,TCP,1072,85,1
2025-11-25T10:46:22.287382Z,140,10.128.124.159,10.0.0.2,TCP,589,80,1
2025-11-25T10:46:21.742382Z,140,10.128.124.159,10.0.0.1,TCP,300,170,1
2025-11-25T10:46:22.394382Z,140,10.128.124.159,10.119.16.49,TCP,909,116,1
2025-11-25T10:46:22.446382Z,140,10.128.124.159,192.168.207.34,TCP,157,104,1
2025-11-25T10:46:21.918382Z,140,10.128.124.159,192.168.0.11,TCP,484,175,1
2025-11-25T10:46:21.805382Z,140,10.128.124.159,10.0.0.1,TCP,264,183,1
2025-11-25T10:46:21.857382Z,140,10.128.124.159,10.0.0.2,TCP,472,24,1
2025-11-25T10:46:22.186382Z,140,10.128.124.159,192.168.0.10,TCP,913,176,1
2025-11-25T10:46:22.214382Z,140,10.128.124.159,10.0.0.2,TCP,534,117,1
2025-11-25T10:46:22.575382Z,140,10.128.124.159,192.168.0.10,TCP,772,36,1
2025-11-25T10:46:21.653382Z,140,10.128.124.159,10.238.92.27,TCP,115,37,1
2025-11-25T10:46:22.013382Z,140,10.128.124.159,192.168.0.11,TCP,721,37,1
2025-11-25T10:46:22.105382Z,140,10.128.124.159,10.0.0.1,TCP,211,167,1
2025-11-25T10:46:22.357382Z,140,10.128.124.159,10.0.0.2,TCP,488,43,1
2025-11-25T10:46:22.560382Z,140,10.128.124.159,10.0.0.1,TCP,261,145,1
2025-11-25T10:46:22.609382Z,140,10.128.124.159,10.0.0.1,TCP,694,51,1
2025-11-25T10:46:22.045382Z,140,10.128.124.159,10.0.0.1,TCP,891,55,1
2025-11-25T10:46:21.811382Z,140,10.128.124.159,192.168.66.71,TCP,899,195,1
2025-11-25T10:46:21.834382Z,140,10.128.124.159,10.0.0.2,TCP,1280,79,1
2025-11-25T10:46:22.617382Z,140,10.128.124.159,192.168.0.11,TCP,1103,27,1
2025-11-25T10:46:21.629382Z,140,10.128.124.159,192.168.246.6,TCP,211,37,1
2025-11-25T10:46:22.463382Z,140,10.128.124.159,10.0.0.2,TCP,1287,21,1
2025-11-25T10:46:22.517382Z,140,10.128.124.159,10.0.0.2,TCP,307,181,1
2025-11-25T10:46:21.846382Z,140,10.128.124.159,10.0.0.1,TCP,468,81,1
2025-11-25T10:46:21.693382Z,140,10.128.124.159,10.0.0.2,TCP,404,109,1
2025-11-25T10:46:22.232382Z,140,10.128.124.159,192.168.0.11,TCP,1201,91,1
2025-11-25T10:46:22.501382Z,140,10.128.124.159,10.255.89.198,TCP,657,74,1
2025-11-25T10:46:21.710382Z,140,10.128.124.159,192.168.0.10,TCP,1287,64,1
2025-11-25T10:46:21.979382Z,140,10.128.124.159,10.0.0.1,TCP,444,73,1
2025-11-25T10:46:22.094382Z,140,10.128.124.159,10.0.0.1,TCP,385,64,1
2025-11-25T10:46:22.014382Z,140,10.128.124.159,10.235.192.7,TCP,1308,58,1
2025-11-25T10:46:22.278382Z,140,10.128.124.159,10.0.0.2,TCP,1448,20,1
2025-11-25T10:46:21.797382Z,140,10.128.124.159,10.0.0.1,TCP,273,79,1
2025-11-25T10:46:22.549382Z,140,10.128.124.159,10.48.135.191,TCP,1473,93,1
2025-11-25T10:46:22.092382Z,140,10.128.124.159,10.0.0.2,TCP,1189,67,1
2025-11-25T10:46:21.997382Z,140,10.128.124.159,192.168.0.11,TCP,734,105,1
2025-11-25T10:46:22.185382Z,140,10.128.124.159,192.168.0.11,TCP,1136,127,1
2025-11-25T10:46:22.461382Z,140,10.128.124.159,10.0.0.1,TCP,200,190,1
2025-11-25T10:46:21.983382Z,140,10.128.124.159,10.0.0.1,TCP,298,54,1
2025-11-25T10:46:22.111382Z,140,10.128.124.159,192.168.0.11,TCP,781,122,1
2025-11-25T10:46:21.957382Z,140,10.128.124.159,10.0.0.1,TCP,833,94,1
2025-11-25T10:46:22.218382Z,140,10.128.124.159,10.221.2.128,TCP,856,91,1
2025-11-25T10:46:21.645382Z,140,10.128.124.159,192.168.0.11,TCP,250,131,1
2025-11-25T10:46:22.272382Z,140,10.128.124.159,192.168.0.10,TCP,226,178,1
2025-11-25T10:46:22.222382Z,140,10.128.124.159,192.168.55.73,TCP,468,106,1
2025-11-25T10:46:22.341382Z,140,10.128.124.159,10.0.0.2,TCP,1623,137,1
2025-11-25T10:46:21.687382Z,140,10.128.124.159,10.0.0.1,TCP,422,180,1
2025-11-25T10:46:22.302382Z,140,10.128.124.159,192.168.0.10,TCP,295,182,1
2025-11-25T10:46:21.725382Z,140,10.128.124.159,192.168.191.160,TCP,1369,57,1
2025-11-25T10:46:21.713382Z,140,10.128.124.159,10.195.8.122,TCP,936,86,1
2025-11-25T10:46:22.331382Z,140,10.128.124.159,10.0.0.1,TCP,1222,105,1
2025-11-25T10:46:22.302382Z,140,10.128.124.159,10.0.0.2,TCP,1382,60,1
2025-11-25T10:46:22.126382Z,140,10.128.124.159,10.149.13.3,TCP,135,63,1
2025-11-25T10:46:22.376382Z,140,10.128.124.159,192.168.0.11,TCP,1299,109,1
2025-11-25T10:46:22.409382Z,140,10.128.124.159,192.168.0.11,TCP,867,165,1
2025-11-25T10:46:21.733382Z,140,10.128.124.159,10.0.0.1,TCP,1387,115,1
2025-11-25T10:46:21.651382Z,140,10.128.124.159,192.168.0.10,TCP,622,67,1
2025-11-25T10:46:22.116382Z,140,10.128.124.159,10.0.0.1,TCP,489,64,1
2025-11-25T10:46:22.270382Z,140,10.128.124.159,192.168.0.10,TCP,503,98,1
2025-11-25T10:46:21.955382Z,140,10.128.124.159,192.168.217.25,TCP,1271,169,1
2025-11-25T10:46:21.690382Z,140,10.128.124.159,10.0.0.1,TCP,380,54,1
2025-11-25T10:46:22.161382Z,140,10.128.124.159,192.168.0.11,TCP,354,136,1
2025-11-25T10:46:22.473382Z,140,10.128.124.159,10.0.0.2,TCP,220,31,1
2025-11-25T10:46:22.490382Z,140,10.128.124.159,10.0.0.1,TCP,698,101,1
2025-11-25T10:46:22.127382Z,140,10.128.124.159,10.0.0.2,TCP,430,93,1
2025-11-25T10:46:22.267382Z,140,10.128.124.159,192.168.0.10,TCP,1086,54,1
2025-11-25T10:46:22.582382Z,140,10.128.124.159,192.168.200.251,TCP,306,79,1
2025-11-25T10:46:21.977382Z,140,10.128.124.159,10.0.0.2,TCP,995,117,1
2025-11-25T10:46:22.217382Z,140,10.128.124.159,10.0.0.1,TCP,430,113,1
2025-11-25T10:46:22.087382Z,140,10.128.124.159,10.0.0.2,TCP,952,63,1
2025-11-25T10:46:21.662382Z,140,10.128.124.159,10.0.0.2,TCP,929,29,1
2025-11-25T10:46:22.447382Z,140,10.128.124.159,10.131.9.80,TCP,1355,147,1
2025-11-25T10:46:21.817382Z,140,10.128.124.159,192.168.0.11,TCP,146,120,1
2025-11-25T10:46:22.100382Z,140,10.128.124.159,192.168.0.10,TCP,828,103,1
2025-11-25T10:46:22.225382Z,140,10.128.124.159,192.168.0.10,TCP,788,97,1
2025-11-25T10:46:22.264382Z,140,10.128.124.159,10.0.0.1,TCP,68,150,1
2025-11-25T10:46:22.221382Z,140,10.128.124.159,192.168.0.10,TCP,719,107,1
2025-11-25T10:46:21.926382Z,140,10.128.124.159,192.168.0.11,TCP,588,79,1
2025-11-25T10:46:22.321382Z,140,10.128.124.159,192.168.0.10,TCP,1066,133,1
2025-11-25T10:46:22.462382Z,140,10.128.124.159,10.0.0.2,TCP,1482,88,1
2025-11-25T10:46:22.107382Z,140,10.128.124.159,192.168.0.10,TCP,129,89,1
2025-11-25T10:46:22.214382Z,140,10.128.124.159,10.0.0.1,TCP,630,90,1
2025-11-25T10:46:22.165382Z,140,10.128.124.159,192.168.152.171,TCP,71,59,1
2025-11-25T10:46:21.858382Z,140,10.128.124.159,10.0.0.2,TCP,1038,22,1
2025-11-25T10:46:21.998382Z,140,10.128.124.159,10.0.0.2,TCP,1055,40,1
2025-11-25T10:46:21.933382Z,140,10.128.124.159,192.168.0.10,TCP,586,78,1
2025-11-25T10:46:21.862382Z,140,10.128.124.159,10.0.0.1,TCP,1235,186,1
2025-11-25T10:46:21.885382Z,140,10.128.124.159,10.86.9.68,TCP,838,116,1
2025-11-25T10:46:21.705382Z,140,10.128.124.159,192.168.0.10,TCP,477,195,1
